GEN_TPS_1,GEN_TPS_2,ShutdownGenCapacity
Fujian-Residential_PV-207,2040.06.26.12,-0.0
Fujian-Residential_PV-207,2040.06.26.16,-0.0
Fujian-Residential_PV-207,2040.06.26.20,-0.0
Fujian-Residential_PV-207,2040.12.19.00,-0.0
Fujian-Residential_PV-207,2040.12.19.04,-0.0
Fujian-Residential_PV-207,2040.12.19.08,-0.0
Fujian-Residential_PV-207,2040.12.19.12,-0.0
Fujian-Residential_PV-207,2040.12.19.16,-0.0
Fujian-Residential_PV-207,2040.12.19.20,-0.0
Fujian-Residential_PV-207,2050.06.12.00,-0.0
Fujian-Residential_PV-207,2050.06.12.04,-0.0
Fujian-Residential_PV-207,2050.06.12.08,-0.0
Fujian-Residential_PV-207,2050.06.12.12,-0.0
Fujian-Residential_PV-207,2050.06.12.16,-0.0
Fujian-Residential_PV-207,2050.06.12.20,-0.0
Fujian-Residential_PV-207,2050.12.12.00,-0.0
Fujian-Residential_PV-207,2050.12.12.04,-0.0
Fujian-Residential_PV-207,2050.12.12.08,-0.0
Fujian-Residential_PV-207,2050.12.12.12,-0.0
Fujian-Residential_PV-207,2050.12.12.16,-0.0
Fujian-Residential_PV-207,2050.12.12.20,-0.0
Fujian-Residential_PV-208,2040.06.26.00,-0.0
Fujian-Residential_PV-208,2040.06.26.04,-0.0
Fujian-Residential_PV-208,2040.06.26.08,-0.0
Fujian-Residential_PV-208,2040.06.26.12,-0.0
Fujian-Residential_PV-208,2040.06.26.16,-0.0
Fujian-Residential_PV-208,2040.06.26.20,-0.0
Fujian-Residential_PV-208,2040.12.19.00,-0.0
Fujian-Residential_PV-208,2040.12.19.04,-0.0
Fujian-Residential_PV-208,2040.12.19.08,-0.0
Fujian-Residential_PV-208,2040.12.19.12,-0.0
Fujian-Residential_PV-208,2040.12.19.16,-0.0
Fujian-Residential_PV-208,2040.12.19.20,-0.0
Fujian-Residential_PV-208,2050.06.12.00,-0.0
Fujian-Residential_PV-208,2050.06.12.04,-0.0
Fujian-Residential_PV-208,2050.06.12.08,-0.0
Fujian-Residential_PV-208,2050.06.12.12,-0.0
Fujian-Residential_PV-208,2050.06.12.16,-0.0
Fujian-Residential_PV-208,2050.06.12.20,-0.0
Fujian-Residential_PV-208,2050.12.12.00,-0.0
Fujian-Residential_PV-208,2050.12.12.04,-0.0
Fujian-Residential_PV-208,2050.12.12.08,-0.0
Fujian-Residential_PV-208,2050.12.12.12,-0.0
Fujian-Residential_PV-208,2050.12.12.16,-0.0
Fujian-Residential_PV-208,2050.12.12.20,-0.0
Fujian-Residential_PV-209,2040.06.26.00,-0.0
Fujian-Residential_PV-209,2040.06.26.04,-0.0
Fujian-Residential_PV-209,2040.06.26.08,-0.0
Fujian-Residential_PV-209,2040.06.26.12,-0.0
Fujian-Residential_PV-209,2040.06.26.16,-0.0
Fujian-Residential_PV-209,2040.06.26.20,-0.0
Fujian-Residential_PV-209,2040.12.19.00,-0.0
Fujian-Residential_PV-209,2040.12.19.04,-0.0
Fujian-Residential_PV-209,2040.12.19.08,-0.0
Fujian-Residential_PV-209,2040.12.19.12,-0.0
Fujian-Residential_PV-209,2040.12.19.16,-0.0
Fujian-Residential_PV-209,2040.12.19.20,-0.0
Fujian-Residential_PV-209,2050.06.12.00,-0.0
Fujian-Residential_PV-209,2050.06.12.04,-0.0
Fujian-Residential_PV-209,2050.06.12.08,-0.0
Fujian-Residential_PV-209,2050.06.12.12,-0.0
Fujian-Residential_PV-209,2050.06.12.16,-0.0
Fujian-Residential_PV-209,2050.06.12.20,-0.0
Fujian-Residential_PV-209,2050.12.12.00,-0.0
Fujian-Residential_PV-209,2050.12.12.04,-0.0
Fujian-Residential_PV-209,2050.12.12.08,-0.0
Fujian-Residential_PV-209,2050.12.12.12,-0.0
Fujian-Residential_PV-209,2050.12.12.16,-0.0
Fujian-Residential_PV-209,2050.12.12.20,-0.0
Fujian-Residential_PV-210,2040.06.26.00,-0.0
Fujian-Residential_PV-210,2040.06.26.04,-0.0
Fujian-Residential_PV-210,2040.06.26.08,-0.0
Fujian-Residential_PV-210,2040.06.26.12,-0.0
Fujian-Residential_PV-210,2040.06.26.16,-0.0
Fujian-Residential_PV-210,2040.06.26.20,-0.0
Fujian-Residential_PV-210,2040.12.19.00,-0.0
Fujian-Residential_PV-210,2040.12.19.04,-0.0
Fujian-Residential_PV-210,2040.12.19.08,-0.0
Fujian-Residential_PV-210,2040.12.19.12,-0.0
Fujian-Residential_PV-210,2040.12.19.16,-0.0
Fujian-Residential_PV-210,2040.12.19.20,-0.0
Fujian-Residential_PV-210,2050.06.12.00,-0.0
Fujian-Residential_PV-210,2050.06.12.04,-0.0
Fujian-Residential_PV-210,2050.06.12.08,-0.0
Fujian-Residential_PV-210,2050.06.12.12,-0.0
Fujian-Residential_PV-210,2050.06.12.16,-0.0
Fujian-Residential_PV-210,2050.06.12.20,-0.0
Fujian-Residential_PV-210,2050.12.12.00,-0.0
Fujian-Residential_PV-210,2050.12.12.04,-0.0
Fujian-Residential_PV-210,2050.12.12.08,-0.0
Fujian-Residential_PV-210,2050.12.12.12,-0.0
Fujian-Residential_PV-210,2050.12.12.16,-0.0
Fujian-Residential_PV-210,2050.12.12.20,-0.0
Fujian-Residential_PV-211,2040.06.26.00,-0.0
Fujian-Residential_PV-211,2040.06.26.04,-0.0
Fujian-Residential_PV-211,2040.06.26.08,-0.0
Fujian-Residential_PV-211,2040.06.26.12,-0.0
Fujian-Residential_PV-211,2040.06.26.16,-0.0
Fujian-Residential_PV-211,2040.06.26.20,-0.0
Fujian-Residential_PV-211,2040.12.19.00,-0.0
Fujian-Residential_PV-211,2040.12.19.04,-0.0
Fujian-Residential_PV-211,2040.12.19.08,-0.0
Fujian-Residential_PV-211,2040.12.19.12,-0.0
Fujian-Residential_PV-211,2040.12.19.16,-0.0
Fujian-Residential_PV-211,2040.12.19.20,-0.0
Fujian-Residential_PV-211,2050.06.12.00,-0.0
Fujian-Residential_PV-211,2050.06.12.04,-0.0
Fujian-Residential_PV-211,2050.06.12.08,-0.0
Fujian-Residential_PV-211,2050.06.12.12,-0.0
Fujian-Residential_PV-211,2050.06.12.16,-0.0
Fujian-Residential_PV-211,2050.06.12.20,-0.0
Fujian-Residential_PV-211,2050.12.12.00,-0.0
Fujian-Residential_PV-211,2050.12.12.04,-0.0
Fujian-Residential_PV-211,2050.12.12.08,-0.0
Fujian-Residential_PV-211,2050.12.12.12,-0.0
Fujian-Residential_PV-211,2050.12.12.16,-0.0
Fujian-Residential_PV-211,2050.12.12.20,-0.0
Fujian-Residential_PV-400,2040.06.26.00,-0.0
Fujian-Residential_PV-400,2040.06.26.04,-0.0
Fujian-Residential_PV-400,2040.06.26.08,-0.0
Fujian-Residential_PV-400,2040.06.26.12,-0.0
Fujian-Residential_PV-400,2040.06.26.16,-0.0
Fujian-Residential_PV-400,2040.06.26.20,-0.0
Fujian-Residential_PV-400,2040.12.19.00,-0.0
Fujian-Residential_PV-400,2040.12.19.04,-0.0
Fujian-Residential_PV-400,2040.12.19.08,-0.0
Fujian-Residential_PV-400,2040.12.19.12,-0.0
Fujian-Residential_PV-400,2040.12.19.16,-0.0
Fujian-Residential_PV-400,2040.12.19.20,-0.0
Fujian-Residential_PV-400,2050.06.12.00,-0.0
Fujian-Residential_PV-400,2050.06.12.04,-0.0
Fujian-Residential_PV-400,2050.06.12.08,-0.0
Fujian-Residential_PV-400,2050.06.12.12,-0.0
Fujian-Residential_PV-400,2050.06.12.16,-0.0
Fujian-Residential_PV-400,2050.06.12.20,-0.0
Fujian-Residential_PV-400,2050.12.12.00,-0.0
Fujian-Residential_PV-400,2050.12.12.04,-0.0
Fujian-Residential_PV-400,2050.12.12.08,-0.0
Fujian-Residential_PV-400,2050.12.12.12,-0.0
Fujian-Residential_PV-400,2050.12.12.16,-0.0
Fujian-Residential_PV-400,2050.12.12.20,-0.0
Fujian-Wind-1021,2040.06.26.00,-0.0
Fujian-Wind-1021,2040.06.26.04,-0.0
Fujian-Wind-1021,2040.06.26.08,-0.0
Fujian-Wind-1021,2040.06.26.12,-0.0
Fujian-Wind-1021,2040.06.26.16,0.0
Fujian-Wind-1021,2040.06.26.20,-0.0
Fujian-Wind-1021,2040.12.19.00,-0.0
Fujian-Wind-1021,2040.12.19.04,0.0
Fujian-Wind-1021,2040.12.19.08,-0.0
Fujian-Wind-1021,2040.12.19.12,-0.0
Fujian-Wind-1021,2040.12.19.16,-0.0
Fujian-Wind-1021,2040.12.19.20,-0.0
Fujian-Wind-1021,2050.06.12.00,-0.0
Fujian-Wind-1021,2050.06.12.04,-0.0
Fujian-Wind-1021,2050.06.12.08,-0.0
Fujian-Wind-1021,2050.06.12.12,-0.0
Fujian-Wind-1021,2050.06.12.16,-0.0
Fujian-Wind-1021,2050.06.12.20,-0.0
Fujian-Wind-1021,2050.12.12.00,-0.0
Fujian-Wind-1021,2050.12.12.04,-0.0
Fujian-Wind-1021,2050.12.12.08,-0.0
Fujian-Wind-1021,2050.12.12.12,0.0
Fujian-Wind-1021,2050.12.12.16,-0.0
Fujian-Wind-1021,2050.12.12.20,-0.0
Fujian-Wind-1022,2040.06.26.00,-0.0
Fujian-Wind-1022,2040.06.26.04,-0.0
Fujian-Wind-1022,2040.06.26.08,-0.0
Fujian-Wind-1022,2040.06.26.12,-0.0
Fujian-Wind-1022,2040.06.26.16,0.0
Fujian-Wind-1022,2040.06.26.20,-0.0
Fujian-Wind-1022,2040.12.19.00,-0.0
Fujian-Wind-1022,2040.12.19.04,0.0
Fujian-Wind-1022,2040.12.19.08,-0.0
Fujian-Wind-1022,2040.12.19.12,-0.0
Fujian-Wind-1022,2040.12.19.16,-0.0
Fujian-Wind-1022,2040.12.19.20,-0.0
Fujian-Wind-1022,2050.06.12.00,-0.0
Fujian-Wind-1022,2050.06.12.04,-0.0
Fujian-Wind-1022,2050.06.12.08,-0.0
Fujian-Wind-1022,2050.06.12.12,-0.0
Fujian-Wind-1022,2050.06.12.16,-0.0
Fujian-Wind-1022,2050.06.12.20,-0.0
Fujian-Wind-1022,2050.12.12.00,-0.0
Fujian-Wind-1022,2050.12.12.04,-0.0
Fujian-Wind-1022,2050.12.12.08,-0.0
Fujian-Wind-1022,2050.12.12.12,0.0
Fujian-Wind-1022,2050.12.12.16,-0.0
Fujian-Wind-1022,2050.12.12.20,-0.0
Fujian-Wind-1024,2040.06.26.00,-0.0
Fujian-Wind-1024,2040.06.26.04,-0.0
Fujian-Wind-1024,2040.06.26.08,-0.0
Fujian-Wind-1024,2040.06.26.12,-0.0
Fujian-Wind-1024,2040.06.26.16,0.0
Fujian-Wind-1024,2040.06.26.20,-0.0
Fujian-Wind-1024,2040.12.19.00,-0.0
Fujian-Wind-1024,2040.12.19.04,0.0
Fujian-Wind-1024,2040.12.19.08,-0.0
Fujian-Wind-1024,2040.12.19.12,-0.0
Fujian-Wind-1024,2040.12.19.16,-0.0
Fujian-Wind-1024,2040.12.19.20,-0.0
Fujian-Wind-1024,2050.06.12.00,-0.0
Fujian-Wind-1024,2050.06.12.04,-0.0
Fujian-Wind-1024,2050.06.12.08,-0.0
Fujian-Wind-1024,2050.06.12.12,-0.0
Fujian-Wind-1024,2050.06.12.16,-0.0
Fujian-Wind-1024,2050.06.12.20,-0.0
Fujian-Wind-1024,2050.12.12.00,-0.0
Fujian-Wind-1024,2050.12.12.04,-0.0
Fujian-Wind-1024,2050.12.12.08,-0.0
Fujian-Wind-1024,2050.12.12.12,0.0
Fujian-Wind-1024,2050.12.12.16,-0.0
Fujian-Wind-1024,2050.12.12.20,-0.0
Fujian-Wind-1029,2040.06.26.00,-0.0
Fujian-Wind-1029,2040.06.26.04,-0.0
Fujian-Wind-1029,2040.06.26.08,-0.0
Fujian-Wind-1029,2040.06.26.12,-0.0
Fujian-Wind-1029,2040.06.26.16,0.0
Fujian-Wind-1029,2040.06.26.20,-0.0
Fujian-Wind-1029,2040.12.19.00,-0.0
Fujian-Wind-1029,2040.12.19.04,0.0
Fujian-Wind-1029,2040.12.19.08,-0.0
Fujian-Wind-1029,2040.12.19.12,-0.0
Fujian-Wind-1029,2040.12.19.16,-0.0
Fujian-Wind-1029,2040.12.19.20,-0.0
Fujian-Wind-1029,2050.06.12.00,-0.0
Fujian-Wind-1029,2050.06.12.04,-0.0
Fujian-Wind-1029,2050.06.12.08,-0.0
Fujian-Wind-1029,2050.06.12.12,-0.0
Fujian-Wind-1029,2050.06.12.16,-0.0
Fujian-Wind-1029,2050.06.12.20,-0.0
Fujian-Wind-1029,2050.12.12.00,-0.0
Fujian-Wind-1029,2050.12.12.04,-0.0
Fujian-Wind-1029,2050.12.12.08,-0.0
Fujian-Wind-1029,2050.12.12.12,0.0
Fujian-Wind-1029,2050.12.12.16,-0.0
Fujian-Wind-1029,2050.12.12.20,-0.0
Fujian-Wind-1035,2040.06.26.00,-0.0
Fujian-Wind-1035,2040.06.26.04,-0.0
Fujian-Wind-1035,2040.06.26.08,-0.0
Fujian-Wind-1035,2040.06.26.12,-0.0
Fujian-Wind-1035,2040.06.26.16,0.0
Fujian-Wind-1035,2040.06.26.20,-0.0
Fujian-Wind-1035,2040.12.19.00,-0.0
Fujian-Wind-1035,2040.12.19.04,0.0
Fujian-Wind-1035,2040.12.19.08,-0.0
Fujian-Wind-1035,2040.12.19.12,-0.0
Fujian-Wind-1035,2040.12.19.16,-0.0
Fujian-Wind-1035,2040.12.19.20,-0.0
Fujian-Wind-1035,2050.06.12.00,-0.0
Fujian-Wind-1035,2050.06.12.04,-0.0
Fujian-Wind-1035,2050.06.12.08,-0.0
Fujian-Wind-1035,2050.06.12.12,-0.0
Fujian-Wind-1035,2050.06.12.16,-0.0
Fujian-Wind-1035,2050.06.12.20,-0.0
Fujian-Wind-1035,2050.12.12.00,-0.0
Fujian-Wind-1035,2050.12.12.04,-0.0
Fujian-Wind-1035,2050.12.12.08,-0.0
Fujian-Wind-1035,2050.12.12.12,0.0
Fujian-Wind-1035,2050.12.12.16,-0.0
Fujian-Wind-1035,2050.12.12.20,-0.0
Fujian-Wind-1042,2040.06.26.00,-0.0
Fujian-Wind-1042,2040.06.26.04,-0.0
Fujian-Wind-1042,2040.06.26.08,-0.0
Fujian-Wind-1042,2040.06.26.12,-0.0
Fujian-Wind-1042,2040.06.26.16,0.0
Fujian-Wind-1042,2040.06.26.20,-0.0
Fujian-Wind-1042,2040.12.19.00,-0.0
Fujian-Wind-1042,2040.12.19.04,0.0
Fujian-Wind-1042,2040.12.19.08,-0.0
Fujian-Wind-1042,2040.12.19.12,-0.0
Fujian-Wind-1042,2040.12.19.16,-0.0
Fujian-Wind-1042,2040.12.19.20,-0.0
Fujian-Wind-1042,2050.06.12.00,-0.0
Fujian-Wind-1042,2050.06.12.04,-0.0
Fujian-Wind-1042,2050.06.12.08,-0.0
Fujian-Wind-1042,2050.06.12.12,-0.0
Fujian-Wind-1042,2050.06.12.16,-0.0
Fujian-Wind-1042,2050.06.12.20,-0.0
Fujian-Wind-1042,2050.12.12.00,-0.0
Fujian-Wind-1042,2050.12.12.04,-0.0
Fujian-Wind-1042,2050.12.12.08,-0.0
Fujian-Wind-1042,2050.12.12.12,0.0
Fujian-Wind-1042,2050.12.12.16,-0.0
Fujian-Wind-1042,2050.12.12.20,-0.0
Fujian-Wind-1044,2040.06.26.00,-0.0
Fujian-Wind-1044,2040.06.26.04,-0.0
Fujian-Wind-1044,2040.06.26.08,-0.0
Fujian-Wind-1044,2040.06.26.12,-0.0
Fujian-Wind-1044,2040.06.26.16,0.0
Fujian-Wind-1044,2040.06.26.20,-0.0
Fujian-Wind-1044,2040.12.19.00,-0.0
Fujian-Wind-1044,2040.12.19.04,0.0
Fujian-Wind-1044,2040.12.19.08,-0.0
Fujian-Wind-1044,2040.12.19.12,-0.0
Fujian-Wind-1044,2040.12.19.16,-0.0
Fujian-Wind-1044,2040.12.19.20,-0.0
Fujian-Wind-1044,2050.06.12.00,-0.0
Fujian-Wind-1044,2050.06.12.04,-0.0
Fujian-Wind-1044,2050.06.12.08,-0.0
Fujian-Wind-1044,2050.06.12.12,-0.0
Fujian-Wind-1044,2050.06.12.16,-0.0
Fujian-Wind-1044,2050.06.12.20,-0.0
Fujian-Wind-1044,2050.12.12.00,-0.0
Fujian-Wind-1044,2050.12.12.04,-0.0
Fujian-Wind-1044,2050.12.12.08,-0.0
Fujian-Wind-1044,2050.12.12.12,0.0
Fujian-Wind-1044,2050.12.12.16,-0.0
Fujian-Wind-1044,2050.12.12.20,-0.0
Fujian-Wind_EP-ep-40001,2040.06.26.00,-0.0
Fujian-Wind_EP-ep-40001,2040.06.26.04,-0.0
Fujian-Wind_EP-ep-40001,2040.06.26.08,-0.0
Fujian-Wind_EP-ep-40001,2040.06.26.12,-0.0
Fujian-Wind_EP-ep-40001,2040.06.26.16,-0.0
Fujian-Wind_EP-ep-40001,2040.06.26.20,-0.0
Fujian-Wind_EP-ep-40001,2040.12.19.00,-0.0
Fujian-Wind_EP-ep-40001,2040.12.19.04,-0.0
Fujian-Wind_EP-ep-40001,2040.12.19.08,-0.0
Fujian-Wind_EP-ep-40001,2040.12.19.12,-0.0
Fujian-Wind_EP-ep-40001,2040.12.19.16,-0.0
Fujian-Wind_EP-ep-40001,2040.12.19.20,-0.0
Fujian-Wind_EP-ep-40045,2040.06.26.00,-0.0
Fujian-Wind_EP-ep-40045,2040.06.26.04,-0.0
Fujian-Wind_EP-ep-40045,2040.06.26.08,-0.0
Fujian-Wind_EP-ep-40045,2040.06.26.12,-0.0
Fujian-Wind_EP-ep-40045,2040.06.26.16,-0.0
Fujian-Wind_EP-ep-40045,2040.06.26.20,-0.0
Fujian-Wind_EP-ep-40045,2040.12.19.00,-0.0
Fujian-Wind_EP-ep-40045,2040.12.19.04,-0.0
Fujian-Wind_EP-ep-40045,2040.12.19.08,-0.0
Fujian-Wind_EP-ep-40045,2040.12.19.12,-0.0
Fujian-Wind_EP-ep-40045,2040.12.19.16,-0.0
Fujian-Wind_EP-ep-40045,2040.12.19.20,-0.0
Fujian-Wind_EP-ep-40106,2040.06.26.00,-0.0
Fujian-Wind_EP-ep-40106,2040.06.26.04,-0.0
Fujian-Wind_EP-ep-40106,2040.06.26.08,-0.0
Fujian-Wind_EP-ep-40106,2040.06.26.12,0.0
Fujian-Wind_EP-ep-40106,2040.06.26.16,-0.0
Fujian-Wind_EP-ep-40106,2040.06.26.20,-0.0
Fujian-Wind_EP-ep-40106,2040.12.19.00,-0.0
Fujian-Wind_EP-ep-40106,2040.12.19.04,-0.0
Fujian-Wind_EP-ep-40106,2040.12.19.08,-0.0
Fujian-Wind_EP-ep-40106,2040.12.19.12,-0.0
Fujian-Wind_EP-ep-40106,2040.12.19.16,-0.0
Fujian-Wind_EP-ep-40106,2040.12.19.20,-0.0
Fujian-Wind_EP-ep-40133,2040.06.26.00,-0.0
Fujian-Wind_EP-ep-40133,2040.06.26.04,-0.0
Fujian-Wind_EP-ep-40133,2040.06.26.08,-0.0
Fujian-Wind_EP-ep-40133,2040.06.26.12,-0.0
Fujian-Wind_EP-ep-40133,2040.06.26.16,-0.0
Fujian-Wind_EP-ep-40133,2040.06.26.20,-0.0
Fujian-Wind_EP-ep-40133,2040.12.19.00,-0.0
Fujian-Wind_EP-ep-40133,2040.12.19.04,-0.0
Fujian-Wind_EP-ep-40133,2040.12.19.08,-0.0
Fujian-Wind_EP-ep-40133,2040.12.19.12,-0.0
Fujian-Wind_EP-ep-40133,2040.12.19.16,-0.0
Fujian-Wind_EP-ep-40133,2040.12.19.20,-0.0
Fujian-Wind_EP-ep-40162,2040.06.26.00,0.0
Fujian-Wind_EP-ep-40162,2040.06.26.04,-0.0
Fujian-Wind_EP-ep-40162,2040.06.26.08,-0.0
Fujian-Wind_EP-ep-40162,2040.06.26.12,0.0
Fujian-Wind_EP-ep-40162,2040.06.26.16,-0.0
Fujian-Wind_EP-ep-40162,2040.06.26.20,-0.0
Fujian-Wind_EP-ep-40162,2040.12.19.00,-0.0
Fujian-Wind_EP-ep-40162,2040.12.19.04,-0.0
Fujian-Wind_EP-ep-40162,2040.12.19.08,-0.0
Fujian-Wind_EP-ep-40162,2040.12.19.12,-0.0
Fujian-Wind_EP-ep-40162,2040.12.19.16,-0.0
Fujian-Wind_EP-ep-40162,2040.12.19.20,-0.0
Fujian-Wind_EP-ep-40190,2040.06.26.00,-0.0
Fujian-Wind_EP-ep-40190,2040.06.26.04,-0.0
Fujian-Wind_EP-ep-40190,2040.06.26.08,-0.0
Fujian-Wind_EP-ep-40190,2040.06.26.12,-0.0
Fujian-Wind_EP-ep-40190,2040.06.26.16,-0.0
Fujian-Wind_EP-ep-40190,2040.06.26.20,-0.0
Fujian-Wind_EP-ep-40190,2040.12.19.00,-0.0
Fujian-Wind_EP-ep-40190,2040.12.19.04,-0.0
Fujian-Wind_EP-ep-40190,2040.12.19.08,-0.0
Fujian-Wind_EP-ep-40190,2040.12.19.12,-0.0
Fujian-Wind_EP-ep-40190,2040.12.19.16,-0.0
Fujian-Wind_EP-ep-40190,2040.12.19.20,0.0
Fujian-Wind_EP-ep-40218,2040.06.26.00,-0.0
Fujian-Wind_EP-ep-40218,2040.06.26.04,-0.0
Fujian-Wind_EP-ep-40218,2040.06.26.08,-0.0
Fujian-Wind_EP-ep-40218,2040.06.26.12,-0.0
Fujian-Wind_EP-ep-40218,2040.06.26.16,-0.0
Fujian-Wind_EP-ep-40218,2040.06.26.20,-0.0
Fujian-Wind_EP-ep-40218,2040.12.19.00,-0.0
Fujian-Wind_EP-ep-40218,2040.12.19.04,-0.0
Fujian-Wind_EP-ep-40218,2040.12.19.08,-0.0
Fujian-Wind_EP-ep-40218,2040.12.19.12,-0.0
Fujian-Wind_EP-ep-40218,2040.12.19.16,-0.0
Fujian-Wind_EP-ep-40218,2040.12.19.20,-0.0
Fujian-Wind_EP-ep-40241,2040.06.26.00,-0.0
Fujian-Wind_EP-ep-40241,2040.06.26.04,-0.0
Fujian-Wind_EP-ep-40241,2040.06.26.08,-0.0
Fujian-Wind_EP-ep-40241,2040.06.26.12,0.0
Fujian-Wind_EP-ep-40241,2040.06.26.16,-0.0
Fujian-Wind_EP-ep-40241,2040.06.26.20,-0.0
Fujian-Wind_EP-ep-40241,2040.12.19.00,-0.0
Fujian-Wind_EP-ep-40241,2040.12.19.04,-0.0
Fujian-Wind_EP-ep-40241,2040.12.19.08,-0.0
Fujian-Wind_EP-ep-40241,2040.12.19.12,-0.0
Fujian-Wind_EP-ep-40241,2040.12.19.16,-0.0
Fujian-Wind_EP-ep-40241,2040.12.19.20,-0.0
Fujian-Wind_EP-ep-40259,2040.06.26.00,-0.0
Fujian-Wind_EP-ep-40259,2040.06.26.04,-0.0
Fujian-Wind_EP-ep-40259,2040.06.26.08,-0.0
Fujian-Wind_EP-ep-40259,2040.06.26.12,-0.0
Fujian-Wind_EP-ep-40259,2040.06.26.16,-0.0
Fujian-Wind_EP-ep-40259,2040.06.26.20,-0.0
Fujian-Wind_EP-ep-40259,2040.12.19.00,-0.0
Fujian-Wind_EP-ep-40259,2040.12.19.04,-0.0
Fujian-Wind_EP-ep-40259,2040.12.19.08,-0.0
Fujian-Wind_EP-ep-40259,2040.12.19.12,-0.0
Fujian-Wind_EP-ep-40259,2040.12.19.16,-0.0
Fujian-Wind_EP-ep-40259,2040.12.19.20,-0.0
Jiangsu-Battery_Storage-11179,2040.06.26.00,-0.0
Jiangsu-Battery_Storage-11179,2040.06.26.04,-0.0
Jiangsu-Battery_Storage-11179,2040.06.26.08,-0.0
Jiangsu-Battery_Storage-11179,2040.06.26.12,-0.0
Jiangsu-Battery_Storage-11179,2040.06.26.16,-0.0
Jiangsu-Battery_Storage-11179,2040.06.26.20,-0.0
Jiangsu-Battery_Storage-11179,2040.12.19.00,-0.0
Jiangsu-Battery_Storage-11179,2040.12.19.04,-0.0
Jiangsu-Battery_Storage-11179,2040.12.19.08,-0.0
Jiangsu-Battery_Storage-11179,2040.12.19.12,-0.0
Jiangsu-Battery_Storage-11179,2040.12.19.16,-0.0
Jiangsu-Battery_Storage-11179,2040.12.19.20,-0.0
Jiangsu-Battery_Storage-11179,2050.06.12.00,20870.25961280587
Jiangsu-Battery_Storage-11179,2050.06.12.04,23592.46738838925
Jiangsu-Battery_Storage-11179,2050.06.12.08,0.0
Jiangsu-Battery_Storage-11179,2050.06.12.12,-0.0
Jiangsu-Battery_Storage-11179,2050.06.12.16,-0.0
Jiangsu-Battery_Storage-11179,2050.06.12.20,-0.0
Jiangsu-Battery_Storage-11179,2050.12.12.00,-0.0
Jiangsu-Battery_Storage-11179,2050.12.12.04,-0.0
Jiangsu-Battery_Storage-11179,2050.12.12.08,-0.0
Jiangsu-Battery_Storage-11179,2050.12.12.12,16060.77928075301
Jiangsu-Battery_Storage-11179,2050.12.12.16,0.0
Jiangsu-Battery_Storage-11179,2050.12.12.20,-0.0
Jiangsu-Central_PV-474,2040.06.26.00,-0.0
Jiangsu-Central_PV-474,2040.06.26.04,-0.0
Jiangsu-Central_PV-474,2040.06.26.08,-0.0
Jiangsu-Central_PV-474,2040.06.26.12,-0.0
Jiangsu-Central_PV-474,2040.06.26.16,-0.0
Jiangsu-Central_PV-474,2040.06.26.20,-0.0
Jiangsu-Central_PV-474,2040.12.19.00,-0.0
Jiangsu-Central_PV-474,2040.12.19.04,-0.0
Jiangsu-Central_PV-474,2040.12.19.08,-0.0
Jiangsu-Central_PV-474,2040.12.19.12,-0.0
Jiangsu-Central_PV-474,2040.12.19.16,-0.0
Jiangsu-Central_PV-474,2040.12.19.20,-0.0
Jiangsu-Central_PV-474,2050.06.12.00,-0.0
Jiangsu-Central_PV-474,2050.06.12.04,-0.0
Jiangsu-Central_PV-474,2050.06.12.08,0.0
Jiangsu-Central_PV-474,2050.06.12.12,-0.0
Jiangsu-Central_PV-474,2050.06.12.16,-0.0
Jiangsu-Central_PV-474,2050.06.12.20,1120.00000014
Jiangsu-Central_PV-474,2050.12.12.00,-0.0
Jiangsu-Central_PV-474,2050.12.12.04,-0.0
Jiangsu-Central_PV-474,2050.12.12.08,0.0
Jiangsu-Central_PV-474,2050.12.12.12,-0.0
Jiangsu-Central_PV-474,2050.12.12.16,-0.0
Jiangsu-Central_PV-474,2050.12.12.20,1120.00000014
Jiangsu-Central_PV-475,2040.06.26.00,-0.0
Jiangsu-Central_PV-475,2040.06.26.04,-0.0
Jiangsu-Central_PV-475,2040.06.26.08,-0.0
Jiangsu-Central_PV-475,2040.06.26.12,-0.0
Jiangsu-Central_PV-475,2040.06.26.16,-0.0
Jiangsu-Central_PV-475,2040.06.26.20,-0.0
Jiangsu-Central_PV-475,2040.12.19.00,-0.0
Jiangsu-Central_PV-475,2040.12.19.04,-0.0
Jiangsu-Central_PV-475,2040.12.19.08,-0.0
Jiangsu-Central_PV-475,2040.12.19.12,-0.0
Jiangsu-Central_PV-475,2040.12.19.16,-0.0
Jiangsu-Central_PV-475,2040.12.19.20,-0.0
Jiangsu-Central_PV-475,2050.06.12.00,-0.0
Jiangsu-Central_PV-475,2050.06.12.04,-0.0
Jiangsu-Central_PV-475,2050.06.12.08,-0.0
Jiangsu-Central_PV-475,2050.06.12.12,-0.0
Jiangsu-Central_PV-475,2050.06.12.16,-0.0
Jiangsu-Central_PV-475,2050.06.12.20,-0.0
Jiangsu-Central_PV-475,2050.12.12.00,-0.0
Jiangsu-Central_PV-475,2050.12.12.04,-0.0
Jiangsu-Central_PV-475,2050.12.12.08,-0.0
Jiangsu-Central_PV-475,2050.12.12.12,-0.0
Jiangsu-Central_PV-475,2050.12.12.16,-0.0
Jiangsu-Central_PV-475,2050.12.12.20,-0.0
Jiangsu-Central_PV-476,2040.06.26.00,-0.0
