GEN_TPS_1,GEN_TPS_2,StartupGenCapacity
Fujian-Central_PV-407,2050.12.12.12,0.0
Fujian-Central_PV-407,2050.12.12.16,0.0
Fujian-Central_PV-407,2050.12.12.20,0.0
Fujian-Central_PV-408,2040.06.26.00,0.0
Fujian-Central_PV-408,2040.06.26.04,0.0
Fujian-Central_PV-408,2040.06.26.08,45733.3333366
Fujian-Central_PV-408,2040.06.26.12,0.0
Fujian-Central_PV-408,2040.06.26.16,0.0
Fujian-Central_PV-408,2040.06.26.20,0.0
Fujian-Central_PV-408,2040.12.19.00,0.0
Fujian-Central_PV-408,2040.12.19.04,0.0
Fujian-Central_PV-408,2040.12.19.08,45733.3333366
Fujian-Central_PV-408,2040.12.19.12,0.0
Fujian-Central_PV-408,2040.12.19.16,0.0
Fujian-Central_PV-408,2040.12.19.20,0.0
Fujian-Central_PV-408,2050.06.12.00,0.0
Fujian-Central_PV-408,2050.06.12.04,0.0
Fujian-Central_PV-408,2050.06.12.08,45733.3333366
Fujian-Central_PV-408,2050.06.12.12,0.0
Fujian-Central_PV-408,2050.06.12.16,-0.0
Fujian-Central_PV-408,2050.06.12.20,0.0
Fujian-Central_PV-408,2050.12.12.00,0.0
Fujian-Central_PV-408,2050.12.12.04,0.0
Fujian-Central_PV-408,2050.12.12.08,45733.3333366
Fujian-Central_PV-408,2050.12.12.12,0.0
Fujian-Central_PV-408,2050.12.12.16,0.0
Fujian-Central_PV-408,2050.12.12.20,0.0
Fujian-Central_PV-409,2040.06.26.00,0.0
Fujian-Central_PV-409,2040.06.26.04,0.0
Fujian-Central_PV-409,2040.06.26.08,45733.3333366
Fujian-Central_PV-409,2040.06.26.12,0.0
Fujian-Central_PV-409,2040.06.26.16,0.0
Fujian-Central_PV-409,2040.06.26.20,0.0
Fujian-Central_PV-409,2040.12.19.00,0.0
Fujian-Central_PV-409,2040.12.19.04,0.0
Fujian-Central_PV-409,2040.12.19.08,45733.3333366
Fujian-Central_PV-409,2040.12.19.12,0.0
Fujian-Central_PV-409,2040.12.19.16,0.0
Fujian-Central_PV-409,2040.12.19.20,0.0
Fujian-Central_PV-409,2050.06.12.00,0.0
Fujian-Central_PV-409,2050.06.12.04,0.0
Fujian-Central_PV-409,2050.06.12.08,45733.3333366
Fujian-Central_PV-409,2050.06.12.12,0.0
Fujian-Central_PV-409,2050.06.12.16,0.0
Fujian-Central_PV-409,2050.06.12.20,0.0
Fujian-Central_PV-409,2050.12.12.00,0.0
Fujian-Central_PV-409,2050.12.12.04,0.0
Fujian-Central_PV-409,2050.12.12.08,45733.3333366
Fujian-Central_PV-409,2050.12.12.12,0.0
Fujian-Central_PV-409,2050.12.12.16,0.0
Fujian-Central_PV-409,2050.12.12.20,0.0
Fujian-Central_PV-410,2040.06.26.00,0.0
Fujian-Central_PV-410,2040.06.26.04,0.0
Fujian-Central_PV-410,2040.06.26.08,45733.3333366
Fujian-Central_PV-410,2040.06.26.12,0.0
Fujian-Central_PV-410,2040.06.26.16,0.0
Fujian-Central_PV-410,2040.06.26.20,0.0
Fujian-Central_PV-410,2040.12.19.00,0.0
Fujian-Central_PV-410,2040.12.19.04,0.0
Fujian-Central_PV-410,2040.12.19.08,45733.3333366
Fujian-Central_PV-410,2040.12.19.12,0.0
Fujian-Central_PV-410,2040.12.19.16,0.0
Fujian-Central_PV-410,2040.12.19.20,0.0
Fujian-Central_PV-410,2050.06.12.00,0.0
Fujian-Central_PV-410,2050.06.12.04,0.0
Fujian-Central_PV-410,2050.06.12.08,45733.3333366
Fujian-Central_PV-410,2050.06.12.12,0.0
Fujian-Central_PV-410,2050.06.12.16,0.0
Fujian-Central_PV-410,2050.06.12.20,0.0
Fujian-Central_PV-410,2050.12.12.00,0.0
Fujian-Central_PV-410,2050.12.12.04,0.0
Fujian-Central_PV-410,2050.12.12.08,45733.3333366
Fujian-Central_PV-410,2050.12.12.12,0.0
Fujian-Central_PV-410,2050.12.12.16,0.0
Fujian-Central_PV-410,2050.12.12.20,0.0
Fujian-Central_PV-411,2040.06.26.00,0.0
Fujian-Central_PV-411,2040.06.26.04,0.0
Fujian-Central_PV-411,2040.06.26.08,45733.3333366
Fujian-Central_PV-411,2040.06.26.12,0.0
Fujian-Central_PV-411,2040.06.26.16,0.0
Fujian-Central_PV-411,2040.06.26.20,0.0
Fujian-Central_PV-411,2040.12.19.00,0.0
Fujian-Central_PV-411,2040.12.19.04,0.0
Fujian-Central_PV-411,2040.12.19.08,45733.3333366
Fujian-Central_PV-411,2040.12.19.12,0.0
Fujian-Central_PV-411,2040.12.19.16,0.0
Fujian-Central_PV-411,2040.12.19.20,0.0
Fujian-Central_PV-411,2050.06.12.00,0.0
Fujian-Central_PV-411,2050.06.12.04,0.0
Fujian-Central_PV-411,2050.06.12.08,45733.3333366
Fujian-Central_PV-411,2050.06.12.12,0.0
Fujian-Central_PV-411,2050.06.12.16,0.0
Fujian-Central_PV-411,2050.06.12.20,0.0
Fujian-Central_PV-411,2050.12.12.00,0.0
Fujian-Central_PV-411,2050.12.12.04,0.0
Fujian-Central_PV-411,2050.12.12.08,45733.3333366
Fujian-Central_PV-411,2050.12.12.12,0.0
Fujian-Central_PV-411,2050.12.12.16,0.0
Fujian-Central_PV-411,2050.12.12.20,0.0
Fujian-Central_PV-600,2040.06.26.00,0.0
Fujian-Central_PV-600,2040.06.26.04,0.0
Fujian-Central_PV-600,2040.06.26.08,45733.3333366
Fujian-Central_PV-600,2040.06.26.12,0.0
Fujian-Central_PV-600,2040.06.26.16,0.0
Fujian-Central_PV-600,2040.06.26.20,0.0
Fujian-Central_PV-600,2040.12.19.00,0.0
Fujian-Central_PV-600,2040.12.19.04,0.0
Fujian-Central_PV-600,2040.12.19.08,45733.3333366
Fujian-Central_PV-600,2040.12.19.12,0.0
Fujian-Central_PV-600,2040.12.19.16,0.0
Fujian-Central_PV-600,2040.12.19.20,0.0
Fujian-Central_PV-600,2050.06.12.00,0.0
Fujian-Central_PV-600,2050.06.12.04,0.0
Fujian-Central_PV-600,2050.06.12.08,45733.3333366
Fujian-Central_PV-600,2050.06.12.12,0.0
Fujian-Central_PV-600,2050.06.12.16,0.0
Fujian-Central_PV-600,2050.06.12.20,0.0
Fujian-Central_PV-600,2050.12.12.00,0.0
Fujian-Central_PV-600,2050.12.12.04,0.0
Fujian-Central_PV-600,2050.12.12.08,45733.3333366
Fujian-Central_PV-600,2050.12.12.12,0.0
Fujian-Central_PV-600,2050.12.12.16,0.0
Fujian-Central_PV-600,2050.12.12.20,0.0
Fujian-Central_PV_EP-ep-50028,2040.06.26.00,0.0
Fujian-Central_PV_EP-ep-50028,2040.06.26.04,0.0
Fujian-Central_PV_EP-ep-50028,2040.06.26.08,25.774
Fujian-Central_PV_EP-ep-50028,2040.06.26.12,0.0
Fujian-Central_PV_EP-ep-50028,2040.06.26.16,0.0
Fujian-Central_PV_EP-ep-50028,2040.06.26.20,0.0
Fujian-Central_PV_EP-ep-50028,2040.12.19.00,0.0
Fujian-Central_PV_EP-ep-50028,2040.12.19.04,0.0
Fujian-Central_PV_EP-ep-50028,2040.12.19.08,25.774
Fujian-Central_PV_EP-ep-50028,2040.12.19.12,0.0
Fujian-Central_PV_EP-ep-50028,2040.12.19.16,0.0
Fujian-Central_PV_EP-ep-50028,2040.12.19.20,0.0
Fujian-Central_PV_EP-ep-50057,2040.06.26.00,0.0
Fujian-Central_PV_EP-ep-50057,2040.06.26.04,0.0
Fujian-Central_PV_EP-ep-50057,2040.06.26.08,55.958
Fujian-Central_PV_EP-ep-50057,2040.06.26.12,0.0
Fujian-Central_PV_EP-ep-50057,2040.06.26.16,-0.0
Fujian-Central_PV_EP-ep-50057,2040.06.26.20,0.0
Fujian-Central_PV_EP-ep-50057,2040.12.19.00,0.0
Fujian-Central_PV_EP-ep-50057,2040.12.19.04,0.0
Fujian-Central_PV_EP-ep-50057,2040.12.19.08,55.958
Fujian-Central_PV_EP-ep-50057,2040.12.19.12,-0.0
Fujian-Central_PV_EP-ep-50057,2040.12.19.16,0.0
Fujian-Central_PV_EP-ep-50057,2040.12.19.20,0.0
Fujian-Central_PV_EP-ep-50086,2040.06.26.00,0.0
Fujian-Central_PV_EP-ep-50086,2040.06.26.04,0.0
Fujian-Central_PV_EP-ep-50086,2040.06.26.08,45.08
Fujian-Central_PV_EP-ep-50086,2040.06.26.12,0.0
Fujian-Central_PV_EP-ep-50086,2040.06.26.16,0.0
Fujian-Central_PV_EP-ep-50086,2040.06.26.20,0.0
Fujian-Central_PV_EP-ep-50086,2040.12.19.00,0.0
Fujian-Central_PV_EP-ep-50086,2040.12.19.04,0.0
Fujian-Central_PV_EP-ep-50086,2040.12.19.08,45.08
Fujian-Central_PV_EP-ep-50086,2040.12.19.12,0.0
Fujian-Central_PV_EP-ep-50086,2040.12.19.16,-0.0
Fujian-Central_PV_EP-ep-50086,2040.12.19.20,0.0
Fujian-Central_PV_EP-ep-50116,2040.06.26.00,0.0
Fujian-Central_PV_EP-ep-50116,2040.06.26.04,0.0
Fujian-Central_PV_EP-ep-50116,2040.06.26.08,142.492
Fujian-Central_PV_EP-ep-50116,2040.06.26.12,0.0
Fujian-Central_PV_EP-ep-50116,2040.06.26.16,0.0
Fujian-Central_PV_EP-ep-50116,2040.06.26.20,0.0
Fujian-Central_PV_EP-ep-50116,2040.12.19.00,0.0
Fujian-Central_PV_EP-ep-50116,2040.12.19.04,0.0
Fujian-Central_PV_EP-ep-50116,2040.12.19.08,142.492
Fujian-Central_PV_EP-ep-50116,2040.12.19.12,0.0
Fujian-Central_PV_EP-ep-50116,2040.12.19.16,0.0
Fujian-Central_PV_EP-ep-50116,2040.12.19.20,0.0
Fujian-Central_PV_EP-ep-50147,2040.06.26.00,0.0
Fujian-Central_PV_EP-ep-50147,2040.06.26.04,0.0
Fujian-Central_PV_EP-ep-50147,2040.06.26.08,636.51
Fujian-Central_PV_EP-ep-50147,2040.06.26.12,0.0
Fujian-Central_PV_EP-ep-50147,2040.06.26.16,0.0
Fujian-Central_PV_EP-ep-50147,2040.06.26.20,0.0
Fujian-Central_PV_EP-ep-50147,2040.12.19.00,0.0
Fujian-Central_PV_EP-ep-50147,2040.12.19.04,0.0
Fujian-Central_PV_EP-ep-50147,2040.12.19.08,636.51
Fujian-Central_PV_EP-ep-50147,2040.12.19.12,0.0
Fujian-Central_PV_EP-ep-50147,2040.12.19.16,0.0
Fujian-Central_PV_EP-ep-50147,2040.12.19.20,0.0
Fujian-Central_PV_EP-ep-50175,2040.06.26.00,0.0
Fujian-Central_PV_EP-ep-50175,2040.06.26.04,0.0
Fujian-Central_PV_EP-ep-50175,2040.06.26.08,3.626
Fujian-Central_PV_EP-ep-50175,2040.06.26.12,0.0
Fujian-Central_PV_EP-ep-50175,2040.06.26.16,0.0
Fujian-Central_PV_EP-ep-50175,2040.06.26.20,0.0
Fujian-Central_PV_EP-ep-50175,2040.12.19.00,0.0
Fujian-Central_PV_EP-ep-50175,2040.12.19.04,0.0
Fujian-Central_PV_EP-ep-50175,2040.12.19.08,3.626
Fujian-Central_PV_EP-ep-50175,2040.12.19.12,0.0
Fujian-Central_PV_EP-ep-50175,2040.12.19.16,0.0
Fujian-Central_PV_EP-ep-50175,2040.12.19.20,0.0
Fujian-Coal_1000_OT-12153,2040.06.26.00,0.0
Fujian-Coal_1000_OT-12153,2040.06.26.04,0.0
Fujian-Coal_1000_OT-12153,2040.06.26.08,0.0
Fujian-Coal_1000_OT-12153,2040.06.26.12,0.0
Fujian-Coal_1000_OT-12153,2040.06.26.16,0.0
Fujian-Coal_1000_OT-12153,2040.06.26.20,0.0
Fujian-Coal_1000_OT-12153,2040.12.19.00,0.0
Fujian-Coal_1000_OT-12153,2040.12.19.04,0.0
Fujian-Coal_1000_OT-12153,2040.12.19.08,0.0
Fujian-Coal_1000_OT-12153,2040.12.19.12,0.0
Fujian-Coal_1000_OT-12153,2040.12.19.16,0.0
Fujian-Coal_1000_OT-12153,2040.12.19.20,0.0
Fujian-Coal_1000_OT-12153,2050.06.12.00,-0.0
Fujian-Coal_1000_OT-12153,2050.06.12.04,-0.0
Fujian-Coal_1000_OT-12153,2050.06.12.08,-0.0
Fujian-Coal_1000_OT-12153,2050.06.12.12,-0.0
Fujian-Coal_1000_OT-12153,2050.06.12.16,-0.0
Fujian-Coal_1000_OT-12153,2050.06.12.20,-0.0
Fujian-Coal_1000_OT-12153,2050.12.12.00,-0.0
Fujian-Coal_1000_OT-12153,2050.12.12.04,-0.0
Fujian-Coal_1000_OT-12153,2050.12.12.08,-0.0
Fujian-Coal_1000_OT-12153,2050.12.12.12,-0.0
Fujian-Coal_1000_OT-12153,2050.12.12.16,-0.0
Fujian-Coal_1000_OT-12153,2050.12.12.20,-0.0
Fujian-Coal_1000_RC-12135,2040.06.26.00,0.0
Fujian-Coal_1000_RC-12135,2040.06.26.04,0.0
Fujian-Coal_1000_RC-12135,2040.06.26.08,0.0
Fujian-Coal_1000_RC-12135,2040.06.26.12,0.0
Fujian-Coal_1000_RC-12135,2040.06.26.16,0.0
Fujian-Coal_1000_RC-12135,2040.06.26.20,0.0
Fujian-Coal_1000_RC-12135,2040.12.19.00,0.0
Fujian-Coal_1000_RC-12135,2040.12.19.04,0.0
Fujian-Coal_1000_RC-12135,2040.12.19.08,0.0
Fujian-Coal_1000_RC-12135,2040.12.19.12,0.0
Fujian-Coal_1000_RC-12135,2040.12.19.16,0.0
Fujian-Coal_1000_RC-12135,2040.12.19.20,0.0
Fujian-Coal_1000_RC-12135,2050.06.12.00,-0.0
Fujian-Coal_1000_RC-12135,2050.06.12.04,-0.0
Fujian-Coal_1000_RC-12135,2050.06.12.08,-0.0
Fujian-Coal_1000_RC-12135,2050.06.12.12,-0.0
Fujian-Coal_1000_RC-12135,2050.06.12.16,-0.0
Fujian-Coal_1000_RC-12135,2050.06.12.20,-0.0
Fujian-Coal_1000_RC-12135,2050.12.12.00,-0.0
Fujian-Coal_1000_RC-12135,2050.12.12.04,-0.0
Fujian-Coal_1000_RC-12135,2050.12.12.08,-0.0
Fujian-Coal_1000_RC-12135,2050.12.12.12,-0.0
Fujian-Coal_1000_RC-12135,2050.12.12.16,-0.0
Fujian-Coal_1000_RC-12135,2050.12.12.20,-0.0
Fujian-Coal_1000_RC-12161,2040.06.26.00,0.0
Fujian-Coal_1000_RC-12161,2040.06.26.04,0.0
Fujian-Coal_1000_RC-12161,2040.06.26.08,0.0
Fujian-Coal_1000_RC-12161,2040.06.26.12,0.0
Fujian-Coal_1000_RC-12161,2040.06.26.16,0.0
Fujian-Coal_1000_RC-12161,2040.06.26.20,0.0
Fujian-Coal_1000_RC-12161,2040.12.19.00,0.0
Fujian-Coal_1000_RC-12161,2040.12.19.04,0.0
Fujian-Coal_1000_RC-12161,2040.12.19.08,0.0
Fujian-Coal_1000_RC-12161,2040.12.19.12,0.0
Fujian-Coal_1000_RC-12161,2040.12.19.16,0.0
Fujian-Coal_1000_RC-12161,2040.12.19.20,0.0
Fujian-Coal_1000_RC-12161,2050.06.12.00,-0.0
Fujian-Coal_1000_RC-12161,2050.06.12.04,-0.0
Fujian-Coal_1000_RC-12161,2050.06.12.08,-0.0
Fujian-Coal_1000_RC-12161,2050.06.12.12,-0.0
Fujian-Coal_1000_RC-12161,2050.06.12.16,-0.0
Fujian-Coal_1000_RC-12161,2050.06.12.20,-0.0
Fujian-Coal_1000_RC-12161,2050.12.12.00,-0.0
Fujian-Coal_1000_RC-12161,2050.12.12.04,-0.0
Fujian-Coal_1000_RC-12161,2050.12.12.08,-0.0
Fujian-Coal_1000_RC-12161,2050.12.12.12,-0.0
Fujian-Coal_1000_RC-12161,2050.12.12.16,-0.0
Fujian-Coal_1000_RC-12161,2050.12.12.20,-0.0
Fujian-Coal_1000_RC-12171,2040.06.26.00,0.0
Fujian-Coal_1000_RC-12171,2040.06.26.04,0.0
Fujian-Coal_1000_RC-12171,2040.06.26.08,0.0
Fujian-Coal_1000_RC-12171,2040.06.26.12,0.0
Fujian-Coal_1000_RC-12171,2040.06.26.16,0.0
Fujian-Coal_1000_RC-12171,2040.06.26.20,0.0
Fujian-Coal_1000_RC-12171,2040.12.19.00,0.0
Fujian-Coal_1000_RC-12171,2040.12.19.04,0.0
Fujian-Coal_1000_RC-12171,2040.12.19.08,0.0
Fujian-Coal_1000_RC-12171,2040.12.19.12,0.0
Fujian-Coal_1000_RC-12171,2040.12.19.16,0.0
Fujian-Coal_1000_RC-12171,2040.12.19.20,0.0
Fujian-Coal_1000_RC-12171,2050.06.12.00,-0.0
Fujian-Coal_1000_RC-12171,2050.06.12.04,-0.0
Fujian-Coal_1000_RC-12171,2050.06.12.08,-0.0
Fujian-Coal_1000_RC-12171,2050.06.12.12,-0.0
Fujian-Coal_1000_RC-12171,2050.06.12.16,-0.0
Fujian-Coal_1000_RC-12171,2050.06.12.20,-0.0
Fujian-Coal_1000_RC-12171,2050.12.12.00,-0.0
Fujian-Coal_1000_RC-12171,2050.12.12.04,-0.0
Fujian-Coal_1000_RC-12171,2050.12.12.08,-0.0
Fujian-Coal_1000_RC-12171,2050.12.12.12,-0.0
Fujian-Coal_1000_RC-12171,2050.12.12.16,-0.0
Fujian-Coal_1000_RC-12171,2050.12.12.20,-0.0
Fujian-Coal_1000_SEA-12145,2040.06.26.00,0.0
Fujian-Coal_1000_SEA-12145,2040.06.26.04,0.0
Fujian-Coal_1000_SEA-12145,2040.06.26.08,0.0
Fujian-Coal_1000_SEA-12145,2040.06.26.12,0.0
Fujian-Coal_1000_SEA-12145,2040.06.26.16,0.0
Fujian-Coal_1000_SEA-12145,2040.06.26.20,0.0
Fujian-Coal_1000_SEA-12145,2040.12.19.00,0.0
Fujian-Coal_1000_SEA-12145,2040.12.19.04,0.0
Fujian-Coal_1000_SEA-12145,2040.12.19.08,0.0
Fujian-Coal_1000_SEA-12145,2040.12.19.12,0.0
Fujian-Coal_1000_SEA-12145,2040.12.19.16,0.0
Fujian-Coal_1000_SEA-12145,2040.12.19.20,0.0
Fujian-Coal_1000_SEA-12145,2050.06.12.00,-0.0
Fujian-Coal_1000_SEA-12145,2050.06.12.04,-0.0
Fujian-Coal_1000_SEA-12145,2050.06.12.08,-0.0
Fujian-Coal_1000_SEA-12145,2050.06.12.12,-0.0
Fujian-Coal_1000_SEA-12145,2050.06.12.16,-0.0
Fujian-Coal_1000_SEA-12145,2050.06.12.20,-0.0
Fujian-Coal_1000_SEA-12145,2050.12.12.00,-0.0
Fujian-Coal_1000_SEA-12145,2050.12.12.04,-0.0
Fujian-Coal_1000_SEA-12145,2050.12.12.08,-0.0
Fujian-Coal_1000_SEA-12145,2050.12.12.12,-0.0
Fujian-Coal_1000_SEA-12145,2050.12.12.16,-0.0
Fujian-Coal_1000_SEA-12145,2050.12.12.20,-0.0
Fujian-Coal_1000_SEA-12181,2040.06.26.00,0.0
Fujian-Coal_1000_SEA-12181,2040.06.26.04,0.0
Fujian-Coal_1000_SEA-12181,2040.06.26.08,0.0
Fujian-Coal_1000_SEA-12181,2040.06.26.12,0.0
Fujian-Coal_1000_SEA-12181,2040.06.26.16,0.0
Fujian-Coal_1000_SEA-12181,2040.06.26.20,0.0
Fujian-Coal_1000_SEA-12181,2040.12.19.00,0.0
Fujian-Coal_1000_SEA-12181,2040.12.19.04,0.0
Fujian-Coal_1000_SEA-12181,2040.12.19.08,0.0
Fujian-Coal_1000_SEA-12181,2040.12.19.12,0.0
Fujian-Coal_1000_SEA-12181,2040.12.19.16,0.0
Fujian-Coal_1000_SEA-12181,2040.12.19.20,0.0
Fujian-Coal_1000_SEA-12181,2050.06.12.00,-0.0
Fujian-Coal_1000_SEA-12181,2050.06.12.04,-0.0
Fujian-Coal_1000_SEA-12181,2050.06.12.08,-0.0
Fujian-Coal_1000_SEA-12181,2050.06.12.12,-0.0
Fujian-Coal_1000_SEA-12181,2050.06.12.16,-0.0
Fujian-Coal_1000_SEA-12181,2050.06.12.20,-0.0
Fujian-Coal_1000_SEA-12181,2050.12.12.00,-0.0
Fujian-Coal_1000_SEA-12181,2050.12.12.04,-0.0
Fujian-Coal_1000_SEA-12181,2050.12.12.08,-0.0
Fujian-Coal_1000_SEA-12181,2050.12.12.12,-0.0
Fujian-Coal_1000_SEA-12181,2050.12.12.16,-0.0
Fujian-Coal_1000_SEA-12181,2050.12.12.20,-0.0
Fujian-Coal_300_OT-12157,2040.06.26.00,0.0
Fujian-Coal_300_OT-12157,2040.06.26.04,0.0
Fujian-Coal_300_OT-12157,2040.06.26.08,0.0
Fujian-Coal_300_OT-12157,2040.06.26.12,0.0
Fujian-Coal_300_OT-12157,2040.06.26.16,0.0
Fujian-Coal_300_OT-12157,2040.06.26.20,0.0
Fujian-Coal_300_OT-12157,2040.12.19.00,0.0
Fujian-Coal_300_OT-12157,2040.12.19.04,0.0
Fujian-Coal_300_OT-12157,2040.12.19.08,0.0
Fujian-Coal_300_OT-12157,2040.12.19.12,0.0
Fujian-Coal_300_OT-12157,2040.12.19.16,0.0
Fujian-Coal_300_OT-12157,2040.12.19.20,0.0
Fujian-Coal_300_OT-12157,2050.06.12.00,-0.0
Fujian-Coal_300_OT-12157,2050.06.12.04,-0.0
Fujian-Coal_300_OT-12157,2050.06.12.08,-0.0
Fujian-Coal_300_OT-12157,2050.06.12.12,-0.0
Fujian-Coal_300_OT-12157,2050.06.12.16,-0.0
Fujian-Coal_300_OT-12157,2050.06.12.20,-0.0
Fujian-Coal_300_OT-12157,2050.12.12.00,-0.0
Fujian-Coal_300_OT-12157,2050.12.12.04,-0.0
Fujian-Coal_300_OT-12157,2050.12.12.08,-0.0
Fujian-Coal_300_OT-12157,2050.12.12.12,-0.0
Fujian-Coal_300_OT-12157,2050.12.12.16,-0.0
Fujian-Coal_300_OT-12157,2050.12.12.20,-0.0
Fujian-Coal_300_RC-12139,2040.06.26.00,0.0
Fujian-Coal_300_RC-12139,2040.06.26.04,0.0
Fujian-Coal_300_RC-12139,2040.06.26.08,0.0
Fujian-Coal_300_RC-12139,2040.06.26.12,0.0
Fujian-Coal_300_RC-12139,2040.06.26.16,0.0
Fujian-Coal_300_RC-12139,2040.06.26.20,0.0
Fujian-Coal_300_RC-12139,2040.12.19.00,0.0
Fujian-Coal_300_RC-12139,2040.12.19.04,0.0
Fujian-Coal_300_RC-12139,2040.12.19.08,0.0
Fujian-Coal_300_RC-12139,2040.12.19.12,0.0
Fujian-Coal_300_RC-12139,2040.12.19.16,0.0
Fujian-Coal_300_RC-12139,2040.12.19.20,0.0
Fujian-Coal_300_RC-12139,2050.06.12.00,-0.0
Fujian-Coal_300_RC-12139,2050.06.12.04,-0.0
Fujian-Coal_300_RC-12139,2050.06.12.08,-0.0
Fujian-Coal_300_RC-12139,2050.06.12.12,-0.0
Fujian-Coal_300_RC-12139,2050.06.12.16,-0.0
Fujian-Coal_300_RC-12139,2050.06.12.20,-0.0
Fujian-Coal_300_RC-12139,2050.12.12.00,-0.0
Fujian-Coal_300_RC-12139,2050.12.12.04,-0.0
Fujian-Coal_300_RC-12139,2050.12.12.08,-0.0
Fujian-Coal_300_RC-12139,2050.12.12.12,-0.0
Fujian-Coal_300_RC-12139,2050.12.12.16,-0.0
Fujian-Coal_300_RC-12139,2050.12.12.20,-0.0
Fujian-Coal_300_RC-12165,2040.06.26.00,0.0
Fujian-Coal_300_RC-12165,2040.06.26.04,0.0
Fujian-Coal_300_RC-12165,2040.06.26.08,0.0
Fujian-Coal_300_RC-12165,2040.06.26.12,0.0
Fujian-Coal_300_RC-12165,2040.06.26.16,0.0
Fujian-Coal_300_RC-12165,2040.06.26.20,0.0
Fujian-Coal_300_RC-12165,2040.12.19.00,0.0
Fujian-Coal_300_RC-12165,2040.12.19.04,0.0
Fujian-Coal_300_RC-12165,2040.12.19.08,0.0
Fujian-Coal_300_RC-12165,2040.12.19.12,0.0
Fujian-Coal_300_RC-12165,2040.12.19.16,0.0
Fujian-Coal_300_RC-12165,2040.12.19.20,0.0
Fujian-Coal_300_RC-12165,2050.06.12.00,-0.0
Fujian-Coal_300_RC-12165,2050.06.12.04,-0.0
Fujian-Coal_300_RC-12165,2050.06.12.08,-0.0
Fujian-Coal_300_RC-12165,2050.06.12.12,-0.0
Fujian-Coal_300_RC-12165,2050.06.12.16,-0.0
Fujian-Coal_300_RC-12165,2050.06.12.20,-0.0
Fujian-Coal_300_RC-12165,2050.12.12.00,-0.0
Fujian-Coal_300_RC-12165,2050.12.12.04,-0.0
Fujian-Coal_300_RC-12165,2050.12.12.08,-0.0
Fujian-Coal_300_RC-12165,2050.12.12.12,-0.0
Fujian-Coal_300_RC-12165,2050.12.12.16,-0.0
Fujian-Coal_300_RC-12165,2050.12.12.20,-0.0
Fujian-Coal_300_RC-12175,2040.06.26.00,0.0
Fujian-Coal_300_RC-12175,2040.06.26.04,0.0
Fujian-Coal_300_RC-12175,2040.06.26.08,0.0
Fujian-Coal_300_RC-12175,2040.06.26.12,0.0
Fujian-Coal_300_RC-12175,2040.06.26.16,0.0
Fujian-Coal_300_RC-12175,2040.06.26.20,0.0
Fujian-Coal_300_RC-12175,2040.12.19.00,0.0
Fujian-Coal_300_RC-12175,2040.12.19.04,0.0
Fujian-Coal_300_RC-12175,2040.12.19.08,0.0
Fujian-Coal_300_RC-12175,2040.12.19.12,0.0
Fujian-Coal_300_RC-12175,2040.12.19.16,0.0
Fujian-Coal_300_RC-12175,2040.12.19.20,0.0
Fujian-Coal_300_RC-12175,2050.06.12.00,-0.0
Fujian-Coal_300_RC-12175,2050.06.12.04,-0.0
Fujian-Coal_300_RC-12175,2050.06.12.08,-0.0
Fujian-Coal_300_RC-12175,2050.06.12.12,-0.0
Fujian-Coal_300_RC-12175,2050.06.12.16,-0.0
Fujian-Coal_300_RC-12175,2050.06.12.20,-0.0
Fujian-Coal_300_RC-12175,2050.12.12.00,-0.0
Fujian-Coal_300_RC-12175,2050.12.12.04,-0.0
Fujian-Coal_300_RC-12175,2050.12.12.08,-0.0
Fujian-Coal_300_RC-12175,2050.12.12.12,-0.0
Fujian-Coal_300_RC-12175,2050.12.12.16,-0.0
Fujian-Coal_300_RC-12175,2050.12.12.20,-0.0
Fujian-Coal_300_SEA-12149,2040.06.26.00,0.0
Fujian-Coal_300_SEA-12149,2040.06.26.04,0.0
Fujian-Coal_300_SEA-12149,2040.06.26.08,0.0
Fujian-Coal_300_SEA-12149,2040.06.26.12,0.0
Fujian-Coal_300_SEA-12149,2040.06.26.16,0.0
Fujian-Coal_300_SEA-12149,2040.06.26.20,0.0
Fujian-Coal_300_SEA-12149,2040.12.19.00,0.0
Fujian-Coal_300_SEA-12149,2040.12.19.04,0.0
Fujian-Coal_300_SEA-12149,2040.12.19.08,0.0
Fujian-Coal_300_SEA-12149,2040.12.19.12,0.0
Fujian-Coal_300_SEA-12149,2040.12.19.16,0.0
Fujian-Coal_300_SEA-12149,2040.12.19.20,0.0
Fujian-Coal_300_SEA-12149,2050.06.12.00,-0.0
Fujian-Coal_300_SEA-12149,2050.06.12.04,-0.0
Fujian-Coal_300_SEA-12149,2050.06.12.08,-0.0
Fujian-Coal_300_SEA-12149,2050.06.12.12,-0.0
Fujian-Coal_300_SEA-12149,2050.06.12.16,-0.0
Fujian-Coal_300_SEA-12149,2050.06.12.20,-0.0
Fujian-Coal_300_SEA-12149,2050.12.12.00,-0.0
Fujian-Coal_300_SEA-12149,2050.12.12.04,-0.0
Fujian-Coal_300_SEA-12149,2050.12.12.08,-0.0
Fujian-Coal_300_SEA-12149,2050.12.12.12,-0.0
Fujian-Coal_300_SEA-12149,2050.12.12.16,-0.0
Fujian-Coal_300_SEA-12149,2050.12.12.20,-0.0
Fujian-Coal_300_SEA-12185,2040.06.26.00,0.0
Fujian-Coal_300_SEA-12185,2040.06.26.04,0.0
